STATE,ST_CASE,PVE_FORMS,VEH_NO,PFIRE,PDEATHS,CrashDate,CrashTime,PMAN_COLL,PNUMOCCS,PTYPE,PHIT_RUN,PMODEL,PMODYEAR,PGVWR,PV_CONFIG,PHAZ_INV,PVEH_SEV,PTOWED
6,60797,1,3,0,0,10-Apr,13:09:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,403,1995,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,60797,1,4,0,0,10-Apr,13:09:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,442,2003,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,60847,1,2,0,0,12-Apr,03:00:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,403,2008,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,60883,1,2,0,0,27-Apr,22:12:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,2012,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,60914,1,2,0,0,29-Apr,17:21:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2002,2,"Single-Unit_Truck_(2_axles_and_GVWR_more_than_1Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs.)",No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
6,60935,1,2,0,0,30-Apr,14:19:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,882,2009,3,"Single-Unit_Truck_(2_axles_and_GVWR_more_than_1Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs.)",No,No_Damage,Not_Towed
6,60940,1,2,0,0,25-Apr,03:20:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2013,3,Truck_Tractor/Double,No,Functional_Damage,Not_Towed
6,60953,1,2,0,0,09-May,11:08:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,402,2004,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,60955,1,2,0,0,09-May,13:49:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,471,1983,0,Not_Applicable,No,Disabling_Damage,Not_Towed
6,60955,1,3,0,0,09-May,13:49:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,2000,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,60958,1,2,0,0,02-May,18:51:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,33,1997,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,60968,1,2,0,0,14-May,14:40:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2009,3,Tractor/Semi-Trailer,No,Minor_Damage,Not_Towed
6,60975,1,2,0,0,13-May,15:05:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,31,1983,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,60984,3,3,0,0,01-May,14:35:00,Angle,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,401,2002,0,Not_Applicable,No,Functional_Damage,Not_Towed
6,61033,1,2,0,0,05-Jun,14:51:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,38,2011,0,Not_Applicable,No,Functional_Damage,Towed_Not_Due_to_Disabling_Damage
6,61034,1,2,0,0,18-May,12:21:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,422,2010,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,61035,1,2,0,0,07-Jun,21:37:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,46,2005,0,Not_Applicable,No,Functional_Damage,Not_Towed
6,61037,2,3,0,0,19-May,06:35:00,Front-to-Front,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,481,2007,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,61047,1,2,0,0,24-May,05:55:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,47,2011,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,61061,3,2,0,0,31-May,01:59:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,Yes,401,2013,0,Not_Applicable,No,Functional_Damage,Not_Towed
6,61061,3,3,0,0,31-May,01:59:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,2003,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,61118,1,2,0,1,04-Jul,06:35:00,Not_Collision_with_Motor_Vehicle_in_Transport,3,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,35,2014,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,61122,1,2,0,0,08-Jul,19:30:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,1997,0,Not_Applicable,No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
6,61122,1,3,0,0,08-Jul,19:30:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,898,9999,2,"Single-Unit_Truck_(2_axles_and_GVWR_more_than_1Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs.)",No,Unknown,Towed_Not_Due_to_Disabling_Damage
6,61123,1,2,0,0,09-Jul,14:43:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,482,2006,0,Not_Applicable,No,Disabling_Damage,Not_Towed
6,61180,1,2,0,0,13-Jul,19:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,421,2000,0,Not_Applicable,No,Functional_Damage,Towed_Not_Due_to_Disabling_Damage
6,61187,2,3,0,0,21-Jul,14:55:00,Angle,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,31,2014,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,61242,2,3,0,0,17-Jun,12:50:00,Front-to-Front,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,421,2000,0,Not_Applicable,No,No_Damage,Not_Towed
6,61257,1,2,0,0,18-Jun,03:51:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,481,1999,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,61286,3,4,0,0,24-Jun,09:40:00,Front-to-Front,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,51,2005,0,Not_Applicable,No,No_Damage,Not_Towed
6,61286,3,5,0,0,24-Jun,09:40:00,Front-to-Front,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,421,1990,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,61286,3,6,0,0,24-Jun,09:40:00,Front-to-Front,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,421,1998,0,Not_Applicable,No,Functional_Damage,Not_Towed
6,61286,3,7,0,0,24-Jun,09:40:00,Front-to-Front,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,404,2005,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,61307,1,2,0,0,26-Apr,00:40:00,Not_Collision_with_Motor_Vehicle_in_Transport,3,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,47,2015,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,61307,1,3,0,0,26-Apr,00:40:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,36,2002,0,Not_Applicable,No,Functional_Damage,Towed_Not_Due_to_Disabling_Damage
6,61325,2,3,0,0,28-May,18:44:00,Sideswipe_–_Same_Direction,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,471,2006,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,61341,1,2,0,0,30-Jul,16:15:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2015,3,Truck_Pulling_Trailer(s),No,Minor_Damage,Not_Towed
6,61356,1,2,0,0,23-May,21:43:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,404,2010,0,Not_Applicable,No,Not_Reported,Not_Towed
6,61357,1,2,0,0,23-May,15:30:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,35,1999,0,Not_Applicable,No,Functional_Damage,Not_Towed
6,61357,1,3,0,0,23-May,15:30:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,403,2005,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,61369,1,2,0,0,19-Apr,02:50:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,401,2003,0,Not_Applicable,No,Functional_Damage,Towed_Not_Due_to_Disabling_Damage
6,61369,1,3,0,0,19-Apr,02:50:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,32,2014,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,61376,1,2,0,1,13-Jun,06:20:00,Not_Collision_with_Motor_Vehicle_in_Transport,2,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,31,2015,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,61376,1,3,0,0,13-Jun,06:20:00,Not_Collision_with_Motor_Vehicle_in_Transport,2,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,2002,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,61391,1,2,0,0,08-Aug,02:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,471,2004,0,Not_Applicable,No,Disabling_Damage,Not_Towed
6,61394,1,2,0,1,13-Jul,21:57:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,46,2013,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,61421,1,1,0,0,08-Jul,14:15:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2004,2,"Single-Unit_Truck_(2_axles_and_GVWR_more_than_1Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs.)",No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,61422,1,2,0,0,08-Aug,02:15:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2013,2,"Single-Unit_Truck_(2_axles_and_GVWR_more_than_1Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs.)",No,Minor_Damage,Not_Towed
6,61428,1,2,0,0,13-Aug,13:57:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,32,1988,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,61449,1,2,0,0,17-Aug,15:32:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,471,1994,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,61483,1,2,0,0,04-Aug,19:35:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,47,2014,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,61493,1,2,0,0,25-Aug,00:15:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,481,1989,0,Not_Applicable,No,Disabling_Damage,Not_Towed
6,61493,1,3,0,0,25-Aug,00:15:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,401,2003,0,Not_Applicable,No,Disabling_Damage,Not_Towed
6,61493,1,4,0,0,25-Aug,00:15:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,43,2000,0,Not_Applicable,No,Functional_Damage,Not_Towed
6,61506,1,2,0,0,15-Jun,20:52:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,34,2011,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,61512,1,2,0,0,30-Aug,23:35:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,46,2005,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,61528,1,2,0,0,10-Sep,02:00:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,402,2001,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,61528,1,3,0,0,10-Sep,02:00:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,32,2008,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,61528,1,4,0,0,10-Sep,02:00:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,4,1993,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,61595,1,2,0,0,31-Aug,07:23:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,52,2006,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,61616,1,2,0,0,26-Sep,02:20:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,46,2010,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,61616,1,3,0,0,26-Sep,02:20:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,22,2007,0,Not_Applicable,No,Functional_Damage,Towed_Not_Due_to_Disabling_Damage
6,61627,2,3,0,0,03-Oct,09:25:00,Front-to-Rear,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,23,2009,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,61673,1,2,0,0,25-Oct,22:14:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,5,2004,0,Not_Applicable,No,Functional_Damage,Not_Towed
6,61673,1,3,0,0,25-Oct,22:14:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,33,2012,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,61690,2,3,0,0,18-Sep,11:06:00,Angle,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,48,2004,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,61692,1,2,0,0,02-Oct,18:06:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2005,3,Tractor/Semi-Trailer,No,Functional_Damage,Towed_Not_Due_to_Disabling_Damage
6,61702,1,2,0,0,26-Sep,13:40:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,442,1998,0,Not_Applicable,No,No_Damage,Not_Towed
6,61705,1,2,0,0,15-Nov,08:43:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,31,2005,0,Not_Applicable,No,Disabling_Damage,Not_Towed
6,61720,1,2,0,0,12-Nov,01:33:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,47,2002,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,61732,1,2,0,0,03-Nov,23:13:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,401,1993,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,61763,4,5,0,0,17-Oct,02:30:00,Angle,2,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,32,2013,0,Not_Applicable,No,Disabling_Damage,Not_Reported
6,61763,4,6,0,0,17-Oct,02:30:00,Angle,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,40,2012,0,Not_Applicable,No,Not_Reported,Not_Reported
6,61891,2,3,0,0,09-Jul,21:44:00,Angle,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,43,2005,0,Not_Applicable,No,Disabling_Damage,Not_Towed
6,61891,2,4,0,0,09-Jul,21:44:00,Angle,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,18,2014,0,Not_Applicable,No,Functional_Damage,Not_Towed
6,61898,1,2,0,0,16-Oct,15:07:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,31,2014,0,Not_Applicable,No,Functional_Damage,Not_Towed
6,61898,1,3,0,0,16-Oct,15:07:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,421,1999,0,Not_Applicable,No,Functional_Damage,Not_Towed
6,61898,1,4,0,0,16-Oct,15:07:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,31,1998,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,61900,2,3,0,0,11-Apr,21:28:00,Angle,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,472,2014,0,Not_Applicable,No,Functional_Damage,Not_Towed
6,61900,2,4,0,0,11-Apr,21:28:00,Angle,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,32,1996,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,61970,1,2,0,0,29-Nov,17:53:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,32,2004,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,62013,1,2,0,0,15-Nov,18:23:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,441,2006,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,62166,1,2,0,0,07-Sep,16:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2011,3,Tractor/Semi-Trailer,No,Minor_Damage,Not_Towed
6,62166,1,3,0,0,07-Sep,16:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2002,2,"Single-Unit_Truck_(2_axles_and_GVWR_more_than_1Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs.)",No,Minor_Damage,Not_Towed
6,62177,1,2,0,0,28-Feb,02:46:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,881,2008,2,"Single-Unit_Truck_(2_axles_and_GVWR_more_than_1Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs.)",No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,62211,1,2,0,0,03-Apr,13:55:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,42,1996,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,62248,1,2,0,0,11-Jun,13:51:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,46,1999,0,Not_Applicable,No,Functional_Damage,Not_Towed
6,62340,1,2,0,0,21-Oct,06:09:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,1995,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,62347,3,3,0,0,24-Dec,21:40:00,Front-to-Rear,2,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,401,1999,0,Not_Applicable,No,Functional_Damage,Towed_Not_Due_to_Disabling_Damage
6,62349,1,1,0,0,04-Nov,08:25:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2010,3,Tractor/Semi-Trailer,No,Functional_Damage,Not_Reported
6,62355,1,2,0,0,26-Sep,23:30:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,884,2008,3,"Truck_More_than_Vehicle_Single-Unit_Truck_(2_axles_and_GVWR_more_than_1Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs.)Not_Applicable,Not_ApplicableNot_ApplicableNot_Applicable_lbs_or_Less,Not_ApplicableNot_ApplicableNot_Applicable_lbs.",No,Minor_Damage,Not_Towed
6,62359,1,2,0,0,14-Mar,05:20:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,40,1996,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,62362,1,2,0,0,17-Apr,01:24:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,399,1979,0,Not_Applicable,No,Functional_Damage,Not_Towed
6,62383,1,2,0,0,09-Sep,02:28:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2009,3,Tractor/Semi-Trailer,No,Minor_Damage,Not_Towed
6,62387,2,3,0,0,26-Dec,12:27:00,Sideswipe_–_Opposite_Direction,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,881,2015,3,Tractor/Semi-Trailer,No,Functional_Damage,Not_Towed
6,62406,1,2,0,0,20-Feb,15:36:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,401,1999,0,Not_Applicable,No,Functional_Damage,Not_Towed
6,62406,1,3,0,0,20-Feb,15:36:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,1997,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
6,62406,1,4,0,0,20-Feb,15:36:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,401,1998,0,Not_Applicable,No,Functional_Damage,Not_Towed
6,62453,1,2,0,0,22-Jun,01:25:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2009,3,Truck_Tractor/Double,No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
6,62458,1,2,0,0,05-Jul,02:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,3,2001,0,Not_Applicable,No,Disabling_Damage,Not_Towed
6,62582,2,3,0,0,15-Oct,14:00:00,Front-to-Rear,0,Working_Motor_Vehicle,No,884,2013,2,Single-Unit_Truck_(3_or_More_axles),No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
6,62582,2,4,0,0,15-Oct,14:00:00,Front-to-Rear,0,Working_Motor_Vehicle,No,481,1996,0,Not_Applicable,No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
6,62614,2,3,0,0,18-Oct,18:55:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,421,2014,0,Not_Applicable,No,Functional_Damage,Not_Towed
6,62614,2,4,0,0,18-Oct,18:55:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,3,2002,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,62625,1,2,0,0,01-Nov,19:10:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,31,2000,0,Not_Applicable,No,Disabling_Damage,Not_Towed
6,62641,1,2,0,0,19-Sep,02:52:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,47,2003,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,62652,1,2,0,0,14-Dec,10:15:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,40,2011,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,62666,1,2,0,0,06-Dec,02:54:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2003,3,Tractor/Semi-Trailer,No,Minor_Damage,Not_Towed
6,62705,1,2,0,0,19-Sep,00:17:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,2002,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,62705,1,3,0,0,19-Sep,00:17:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,998,2006,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,62712,1,2,0,0,15-Oct,08:10:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,2000,0,Not_Applicable,No,Functional_Damage,Towed_Not_Due_to_Disabling_Damage
6,62719,1,2,0,0,02-Apr,10:01:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,402,2015,0,Not_Applicable,No,Minor_Damage,Not_Towed
6,62734,1,2,0,0,01-Oct,02:35:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,881,2016,3,Single-Unit_Truck_(3_or_More_axles),No,Functional_Damage,Towed_Not_Due_to_Disabling_Damage
